time_s,speed_ref_mps,speed_mps,acceleration_mps2,inverter_frequency_hz,synchronous_speed_rpm,motor_speed_rpm,slip,motor_current_a,motor_torque_nm,motor_output_kw,wheel_speed_rpm,traction_force_n,consumption_power_kw,regeneration_power_kw
58.600000,19.533333,13.929751,0.333490,55.039945,1100.798894,773.368149,0.297448,1420.135407,19788.060495,1602.574135,309.347260,115046.863343,2451.491120,0.000000
58.700000,19.566667,13.963100,0.333549,55.133035,1102.660708,775.219655,0.296955,1420.267434,19791.141892,1606.660978,310.087862,115064.778443,2455.743045,0.000000
58.800000,19.600000,13.996455,0.333609,55.226126,1104.522511,777.071493,0.296464,1420.397927,19794.200653,1610.747861,310.828597,115082.561933,2459.993290,0.000000
58.900000,19.633333,14.029816,0.333667,55.319215,1106.384302,778.923660,0.295974,1420.526898,19797.236910,1614.834777,311.569464,115100.214594,2464.241860,0.000000
59.000000,19.666667,14.063182,0.333726,55.412304,1108.246081,780.776153,0.295485,1420.654355,19800.250798,1618.921720,312.310461,115117.737200,2468.488759,0.000000
59.100000,19.700000,14.096555,0.333784,55.505392,1110.107848,782.628971,0.294997,1420.780310,19803.242450,1623.008681,313.051588,115135.130523,2472.733990,0.000000
59.200000,19.733333,14.129933,0.333841,55.598480,1111.969604,784.482111,0.294511,1420.904772,19806.211997,1627.095656,313.792844,115152.395330,2476.977558,0.000000
59.300000,19.766667,14.163317,0.333898,55.691567,1113.831348,786.335570,0.294026,1421.027751,19809.159570,1631.182636,314.534228,115169.532383,2481.219467,0.000000
59.400000,19.800000,14.196707,0.333955,55.784654,1115.693080,788.189346,0.293543,1421.149256,19812.085300,1635.269616,315.275738,115186.542442,2485.459720,0.000000
59.500000,19.833333,14.230103,0.334011,55.877740,1117.554801,790.043437,0.293061,1421.269298,19814.989317,1639.356588,316.017375,115203.426259,2489.698323,0.000000
59.600000,19.866667,14.263504,0.334067,55.970826,1119.416511,791.897841,0.292580,1421.387885,19817.871749,1643.443546,316.759136,115220.184586,2493.935279,0.000000
59.700000,19.900000,14.296911,0.334123,56.063910,1121.278209,793.752554,0.292100,1421.505028,19820.732725,1647.530484,317.501022,115236.818167,2498.170592,0.000000
59.800000,19.933333,14.330323,0.334178,56.156995,1123.139896,795.607576,0.291622,1421.620737,19823.572372,1651.617396,318.243030,115253.327746,2502.404267,0.000000
59.900000,19.966667,14.363741,0.334232,56.250079,1125.001572,797.462903,0.291145,1421.735019,19826.390818,1655.704275,318.985161,115269.714060,2506.636307,0.000000
60.000000,20.000000,14.397164,0.334287,56.343162,1126.863237,799.318533,0.290669,1421.847886,19829.188189,1659.791114,319.727413,115285.977842,2510.866717,0.000000
60.100000,20.033333,14.430593,0.334340,56.436245,1128.724890,801.174465,0.290195,1421.959347,19831.964610,1663.877908,320.469786,115302.119823,2515.095501,0.000000
60.200000,20.066667,14.464027,0.334394,56.529327,1130.586533,803.030695,0.289722,1422.069410,19834.720205,1667.964651,321.212278,115318.140727,2519.322663,0.000000
60.300000,20.100000,14.497466,0.334447,56.622408,1132.448165,804.887221,0.289250,1422.178085,19837.455100,1672.051335,321.954888,115334.041277,2523.548208,0.000000
60.400000,20.133333,14.530911,0.334499,56.715489,1134.309786,806.744042,0.288780,1422.285382,19840.169417,1676.137957,322.697617,115349.822190,2527.772139,0.000000
60.500000,20.166667,14.564361,0.334552,56.808570,1136.171396,808.601155,0.288311,1422.391309,19842.863279,1680.224508,323.440462,115365.484181,2531.994461,0.000000
60.600000,20.200000,14.597816,0.334603,56.901650,1138.032996,810.458557,0.287843,1422.495875,19845.536809,1684.310984,324.183423,115381.027957,2536.215178,0.000000
60.700000,20.233333,14.631276,0.334655,56.994729,1139.894585,812.316248,0.287376,1422.599091,19848.190127,1688.397379,324.926499,115396.454227,2540.434294,0.000000
60.800000,20.266667,14.664742,0.334706,57.087808,1141.756163,814.174223,0.286911,1422.700964,19850.823355,1692.483687,325.669689,115411.763691,2544.651813,0.000000
60.900000,20.300000,14.698212,0.334757,57.180887,1143.617731,816.032483,0.286446,1422.801504,19853.436612,1696.569901,326.412993,115426.957047,2548.867740,0.000000
61.000000,20.333333,14.731688,0.334807,57.273964,1145.479289,817.891023,0.285984,1422.900719,19856.030018,1700.656018,327.156409,115442.034991,2553.082079,0.000000
61.100000,20.366667,14.765168,0.334857,57.367042,1147.340836,819.749842,0.285522,1422.998619,19858.603692,1704.742030,327.899937,115456.998212,2557.294835,0.000000
61.200000,20.400000,14.798654,0.334906,57.460119,1149.202373,821.608939,0.285062,1423.095212,19861.157752,1708.827932,328.643575,115471.847397,2561.506010,0.000000
61.300000,20.433333,14.832145,0.334955,57.553195,1151.063900,823.468310,0.284602,1423.190507,19863.692315,1712.913719,329.387324,115486.583229,2565.715610,0.000000
61.400000,20.466667,14.865640,0.335004,57.646271,1152.925416,825.327953,0.284145,1423.284513,19866.207499,1716.999386,330.131181,115501.206387,2569.923639,0.000000
61.500000,20.500000,14.899141,0.335052,57.739346,1154.786923,827.187868,0.283688,1423.377238,19868.703418,1721.084927,330.875147,115515.717547,2574.130101,0.000000
61.600000,20.533333,14.932646,0.335100,57.832421,1156.648419,829.048051,0.283232,1423.468691,19871.180189,1725.170336,331.619220,115530.117380,2578.335000,0.000000
61.700000,20.566667,14.966156,0.335148,57.925495,1158.509905,830.908500,0.282778,1423.558881,19873.637927,1729.255609,332.363400,115544.406554,2582.538342,0.000000
61.800000,20.600000,14.999671,0.335195,58.018569,1160.371382,832.769214,0.282325,1423.647816,19876.076746,1733.340740,333.107686,115558.585734,2586.740129,0.000000
61.900000,20.633333,15.033190,0.335242,58.111642,1162.232849,834.630190,0.281874,1423.735505,19878.496760,1737.425724,333.852076,115572.655580,2590.940366,0.000000
62.000000,20.666667,15.066715,0.335289,58.204715,1164.094306,836.491427,0.281423,1423.821955,19880.898081,1741.510556,334.596571,115586.616749,2595.139058,0.000000
62.100000,20.700000,15.100243,0.335335,58.297788,1165.955753,838.352922,0.280974,1423.907176,19883.280822,1745.595231,335.341169,115600.469895,2599.336209,0.000000
62.200000,20.733333,15.133777,0.335381,58.390860,1167.817191,840.214673,0.280526,1423.991176,19885.645095,1749.679743,336.085869,115614.215667,2603.531822,0.000000
62.300000,20.766667,15.167315,0.335426,58.483931,1169.678619,842.076679,0.280079,1424.073963,19887.991011,1753.764089,336.830672,115627.854712,2607.725904,0.000000
62.400000,20.800000,15.200858,0.335471,58.577002,1171.540038,843.938937,0.279633,1424.155545,19890.318680,1757.848262,337.575575,115641.387673,2611.918457,0.000000
62.500000,20.833333,15.234405,0.335516,58.670072,1173.401447,845.801446,0.279188,1424.235930,19892.628212,1761.932259,338.320578,115654.815187,2616.109486,0.000000
62.600000,20.866667,15.267956,0.335560,58.763142,1175.262846,847.664203,0.278745,1424.315127,19894.919718,1766.016074,339.065681,115668.137893,2620.298995,0.000000
62.700000,20.900000,15.301512,0.335605,58.856212,1177.124237,849.527207,0.278303,1424.393143,19897.193304,1770.099703,339.810883,115681.356420,2624.486989,0.000000
62.800000,20.933333,15.335073,0.335648,58.949281,1178.985618,851.390455,0.277862,1424.469987,19899.449081,1774.183141,340.556182,115694.471399,2628.673473,0.000000
62.900000,20.966667,15.368638,0.335692,59.042349,1180.846990,853.253946,0.277422,1424.545667,19901.687154,1778.266383,341.301578,115707.483453,2632.858449,0.000000
63.000000,21.000000,15.402207,0.335735,59.135418,1182.708353,855.117678,0.276983,1424.620190,19903.907631,1782.349425,342.047071,115720.393206,2637.041923,0.000000
63.100000,21.033333,15.435780,0.335777,59.228485,1184.569706,856.981649,0.276546,1424.693565,19906.110619,1786.432262,342.792659,115733.201276,2641.223899,0.000000
63.200000,21.066667,15.469358,0.335820,59.321553,1186.431051,858.845857,0.276110,1424.765799,19908.296224,1790.514890,343.538343,115745.908277,2645.404382,0.000000
63.300000,21.100000,15.502940,0.335862,59.414619,1188.292387,860.710299,0.275675,1424.836900,19910.464549,1794.597304,344.284120,115758.514820,2649.583375,0.000000
63.400000,21.133333,15.536526,0.335903,59.507686,1190.153714,862.574976,0.275241,1424.906876,19912.615701,1798.679500,345.029990,115771.021515,2653.760883,0.000000
63.500000,21.166667,15.570116,0.335945,59.600752,1192.015032,864.439883,0.274808,1424.975735,19914.749782,1802.761473,345.775953,115783.428967,2657.936910,0.000000
63.600000,21.200000,15.603711,0.335986,59.693817,1193.876341,866.305021,0.274376,1425.043484,19916.866897,1806.843220,346.522008,115795.737776,2662.111461,0.000000
63.700000,21.233333,15.637310,0.336026,59.786882,1195.737641,868.170386,0.273946,1425.110131,19918.967149,1810.924736,347.268154,115807.948541,2666.284540,0.000000
63.800000,21.266667,15.670912,0.336067,59.879947,1197.598933,870.035977,0.273516,1425.175684,19921.050639,1815.006016,348.014391,115820.061857,2670.456151,0.000000
63.900000,21.300000,15.704519,0.336107,59.973011,1199.460216,871.901792,0.273088,1425.240149,19923.117470,1819.087058,348.760717,115832.078315,2674.626300,0.000000
64.000000,21.333333,15.738130,0.336147,60.066075,1201.321491,873.767830,0.272661,1425.303536,19925.167743,1823.167855,349.507132,115843.998505,2678.794989,0.000000
64.100000,21.366667,15.771744,0.336186,60.159138,1203.182757,875.634088,0.272235,1425.365850,19927.201558,1827.248406,350.253635,115855.823011,2682.962223,0.000000
64.200000,21.400000,15.805363,0.336225,60.252201,1205.044014,877.500565,0.271810,1425.427100,19929.219015,1831.328705,351.000226,115867.552415,2687.128008,0.000000
64.300000,21.433333,15.838985,0.336264,60.345263,1206.905264,879.367259,0.271387,1425.487293,19931.220215,1835.408748,351.746904,115879.187297,2691.292346,0.000000
64.400000,21.466667,15.872612,0.336302,60.438325,1208.766504,881.234169,0.270964,1425.546436,19933.205256,1839.488533,352.493667,115890.728231,2695.455243,0.000000
64.500000,21.500000,15.906242,0.336341,60.531387,1210.627737,883.101292,0.270543,1425.604536,19935.174236,1843.568054,353.240517,115902.175791,2699.616703,0.000000
64.600000,21.533333,15.939876,0.336378,60.624448,1212.488961,884.968627,0.270122,1425.661601,19937.127254,1847.647307,353.987451,115913.530545,2703.776730,0.000000
64.700000,21.566667,15.973514,0.336416,60.717509,1214.350177,886.836172,0.269703,1425.717638,19939.064406,1851.726291,354.734469,115924.793060,2707.935329,0.000000
64.800000,21.600000,16.007155,0.336453,60.810569,1216.211385,888.703925,0.269285,1425.772654,19940.985791,1855.804999,355.481570,115935.963899,2712.092504,0.000000
64.900000,21.633333,16.040801,0.336490,60.903629,1218.072585,890.571885,0.268868,1425.826656,19942.891503,1859.883430,356.228754,115947.043621,2716.248258,0.000000
65.000000,21.666667,16.074450,0.336527,60.996689,1219.933777,892.440051,0.268452,1425.879652,19944.781639,1863.961578,356.976020,115958.032785,2720.402598,0.000000
65.100000,21.700000,16.108102,0.336563,61.089748,1221.794961,894.308419,0.268037,1425.931648,19946.656294,1868.039441,357.723368,115968.931942,2724.555526,0.000000
65.200000,21.733333,16.141759,0.336599,61.182807,1223.656137,896.176989,0.267624,1425.982651,19948.515563,1872.117015,358.470796,115979.741645,2728.707048,0.000000
65.300000,21.766667,16.175419,0.336635,61.275865,1225.517306,898.045760,0.267211,1426.032668,19950.359540,1876.194297,359.218304,115990.462441,2732.857168,0.000000
65.400000,21.800000,16.209082,0.336670,61.368923,1227.378466,899.914729,0.266799,1426.081707,19952.188319,1880.271282,359.965891,116001.094875,2737.005890,0.000000
65.500000,21.833333,16.242749,0.336705,61.461981,1229.239619,901.783894,0.266389,1426.129774,19954.001992,1884.347968,360.713558,116011.639489,2741.153218,0.000000
65.600000,21.866667,16.276420,0.336740,61.555038,1231.100764,903.653255,0.265979,1426.176875,19955.800653,1888.424351,361.461302,116022.096821,2745.299157,0.000000
65.700000,21.900000,16.310094,0.336775,61.648095,1232.961901,905.522809,0.265571,1426.223019,19957.584394,1892.500428,362.209124,116032.467407,2749.443711,0.000000
65.800000,21.933333,16.343771,0.336809,61.741152,1234.823031,907.392555,0.265164,1426.268210,19959.353306,1896.576196,362.957022,116042.751780,2753.586885,0.000000
65.900000,21.966667,16.377452,0.336843,61.834208,1236.684153,909.262491,0.264758,1426.312457,19961.107481,1900.651651,363.704997,116052.950470,2757.728682,0.000000
66.000000,22.000000,16.411137,0.336877,61.927263,1238.545267,911.132617,0.264353,1426.355766,19962.847009,1904.726790,364.453047,116063.064004,2761.869108,0.000000
66.100000,22.033333,16.444824,0.336910,62.020319,1240.406375,913.002929,0.263949,1426.398143,19964.571980,1908.801610,365.201172,116073.092906,2766.008167,0.000000
66.200000,22.066667,16.478515,0.336943,62.113374,1242.267474,914.873427,0.263546,1426.439596,19966.282484,1912.876107,365.949371,116083.037697,2770.145863,0.000000
66.300000,22.100000,16.512210,0.336976,62.206428,1244.128567,916.744109,0.263144,1426.480130,19967.978610,1916.950279,366.697644,116092.898897,2774.282199,0.000000
66.400000,22.133333,16.545907,0.337009,62.299483,1245.989652,918.614973,0.262743,1426.519752,19969.660447,1921.024123,367.445989,116102.677019,2778.417182,0.000000
66.500000,22.166667,16.579608,0.337041,62.392536,1247.850730,920.486019,0.262343,1426.558469,19971.328083,1925.097636,368.194408,116112.372577,2782.550815,0.000000
66.600000,22.200000,16.613312,0.337073,62.485590,1249.711800,922.357244,0.261944,1426.596287,19972.981606,1929.170814,368.942897,116121.986081,2786.683102,0.000000
66.700000,22.233333,16.647020,0.337105,62.578643,1251.572864,924.228647,0.261546,1426.633213,19974.621102,1933.243654,369.691459,116131.518037,2790.814048,0.000000
66.800000,22.266667,16.680730,0.337137,62.671696,1253.433920,926.100226,0.261150,1426.669252,19976.246660,1937.316155,370.440090,116140.968951,2794.943657,0.000000
66.900000,22.300000,16.714444,0.337168,62.764748,1255.294970,927.971980,0.260754,1426.704412,19977.858364,1941.388312,371.188792,116150.339323,2799.071933,0.000000
67.000000,22.333333,16.748161,0.337199,62.857801,1257.156012,929.843907,0.260359,1426.738699,19979.456300,1945.460123,371.937563,116159.629652,2803.198882,0.000000
67.100000,22.366667,16.781880,0.337229,62.950852,1259.017047,931.716007,0.259966,1426.772118,19981.040555,1949.531586,372.686403,116168.840434,2807.324506,0.000000
67.200000,22.400000,16.815603,0.337260,63.043904,1260.878076,933.588277,0.259573,1426.804676,19982.611212,1953.602697,373.435311,116177.972163,2811.448811,0.000000
67.300000,22.433333,16.849329,0.337290,63.136955,1262.739097,935.460716,0.259181,1426.836379,19984.168356,1957.673454,374.184286,116187.025328,2815.571801,0.000000
67.400000,22.466667,16.883058,0.337320,63.230006,1264.600112,937.333322,0.258791,1426.867234,19985.712072,1961.743854,374.933329,116196.000419,2819.693480,0.000000
67.500000,22.500000,16.916790,0.337350,63.323056,1266.461120,939.206094,0.258401,1426.897247,19987.242442,1965.813895,375.682438,116204.897919,2823.813853,0.000000
67.600000,22.533333,16.950525,0.337379,63.416106,1268.322121,941.079032,0.258013,1426.926423,19988.759549,1969.883573,376.431613,116213.718311,2827.932923,0.000000
67.700000,22.566667,16.984263,0.337408,63.509156,1270.183116,942.952132,0.257625,1426.954768,19990.263477,1973.952887,377.180853,116222.462075,2832.050696,0.000000
67.800000,22.600000,17.018004,0.337437,63.602205,1272.044104,944.825394,0.257238,1426.982290,19991.754306,1978.021834,377.930158,116231.129688,2836.167175,0.000000
67.900000,22.633333,17.051748,0.337466,63.695254,1273.905085,946.698817,0.256853,1427.008993,19993.232120,1982.090411,378.679527,116239.721625,2840.282365,0.000000
68.000000,22.666667,17.085494,0.337494,63.788303,1275.766060,948.572399,0.256468,1427.034883,19994.696997,1986.158616,379.428959,116248.238357,2844.396271,0.000000
68.100000,22.700000,17.119244,0.337522,63.881351,1277.627028,950.446138,0.256085,1427.059967,19996.149021,1990.226446,380.178455,116256.680355,2848.508896,0.000000
68.200000,22.733333,17.152996,0.337550,63.974399,1279.487990,952.320033,0.255702,1427.084250,19997.588270,1994.293900,380.928013,116265.048083,2852.620244,0.000000
68.300000,22.766667,17.186751,0.337578,64.067447,1281.348945,954.194084,0.255321,1427.107739,19999.014825,1998.360974,381.677633,116273.342008,2856.730321,0.000000
68.400000,22.800000,17.220509,0.337605,64.160495,1283.209894,956.068287,0.254940,1427.130439,20000.428765,2002.427667,382.427315,116281.562589,2860.839131,0.000000
68.500000,22.833333,17.254269,0.337632,64.253542,1285.070837,957.942643,0.254560,1427.152355,20001.830169,2006.493975,383.177057,116289.710286,2864.946677,0.000000
68.600000,22.866667,17.288033,0.337659,64.346589,1286.931773,959.817150,0.254182,1427.173494,20003.219116,2010.559898,383.926860,116297.785557,2869.052964,0.000000
68.700000,22.900000,17.321798,0.337686,64.439635,1288.792703,961.691806,0.253804,1427.193861,20004.595683,2014.625432,384.676723,116305.788853,2873.157997,0.000000
68.800000,22.933333,17.355567,0.337712,64.532681,1290.653627,963.566611,0.253427,1427.213462,20005.959948,2018.690576,385.426644,116313.720628,2877.261780,0.000000
68.900000,22.966667,17.389338,0.337739,64.625727,1292.514545,965.441562,0.253052,1427.232302,20007.311989,2022.755327,386.176625,116321.581329,2881.364316,0.000000
69.000000,23.000000,17.423112,0.337765,64.718773,1294.375456,967.316658,0.252677,1427.250388,20008.651882,2026.819683,386.926663,116329.371404,2885.465611,0.000000
69.100000,23.033333,17.456889,0.337790,64.811818,1296.236362,969.191899,0.252303,1427.267724,20009.979703,2030.883642,387.676760,116337.091296,2889.565669,0.000000
69.200000,23.066667,17.490668,0.337816,64.904863,1298.097261,971.067283,0.251930,1427.284316,20011.295529,2034.947203,388.426913,116344.741447,2893.664493,0.000000
69.300000,23.100000,17.524449,0.337841,64.997908,1299.958155,972.942808,0.251558,1427.300171,20012.599435,2039.010362,389.177123,116352.322296,2897.762088,0.000000
69.400000,23.133333,17.558233,0.337866,65.090952,1301.819042,974.818473,0.251187,1427.315292,20013.891496,2043.073119,389.927389,116359.834280,2901.858459,0.000000
69.500000,23.166667,17.592020,0.337891,65.183996,1303.679924,976.694278,0.250817,1427.329686,20015.171787,2047.135470,390.677711,116367.277832,2905.953610,0.000000
69.600000,23.200000,17.625809,0.337916,65.277040,1305.540800,978.570220,0.250448,1427.343358,20016.440382,2051.197415,391.428088,116374.653386,2910.047545,0.000000
69.700000,23.233333,17.659601,0.337940,65.370083,1307.401670,980.446299,0.250080,1427.356313,20017.697355,2055.258951,392.178520,116381.961369,2914.140268,0.000000
69.800000,23.266667,17.693395,0.337964,65.463127,1309.262534,982.322513,0.249713,1427.368558,20018.942780,2059.320077,392.929005,116389.202209,2918.231784,0.000000
69.900000,23.300000,17.727191,0.337988,65.556170,1311.123392,984.198861,0.249347,1427.380096,20020.176729,2063.380790,393.679544,116396.376332,2922.322096,0.000000
70.000000,23.333333,17.760990,0.338012,65.649212,1312.984245,986.075342,0.248982,1427.390934,20021.399275,2067.441089,394.430137,116403.484158,2926.411210,0.000000
70.100000,23.366667,17.794791,0.338035,65.742255,1314.845092,987.951954,0.248617,1427.401076,20022.610491,2071.500972,395.180782,116410.526109,2930.499129,0.000000
70.200000,23.400000,17.828594,0.338058,65.835297,1316.705933,989.828697,0.248254,1427.410528,20023.810448,2075.560437,395.931479,116417.502602,2934.585857,0.000000
70.300000,23.433333,17.862400,0.338081,65.928338,1318.566769,991.705568,0.247891,1427.419295,20024.999217,2079.619483,396.682227,116424.414052,2938.671400,0.000000
70.400000,23.466667,17.896208,0.338104,66.021380,1320.427599,993.582568,0.247530,1427.427382,20026.176870,2083.678108,397.433027,116431.260872,2942.755760,0.000000
70.500000,23.500000,17.930019,0.338127,66.114421,1322.288424,995.459694,0.247169,1427.434795,20027.343477,2087.736310,398.183878,116438.043474,2946.838943,0.000000
70.600000,23.533333,17.963831,0.338149,66.207462,1324.149243,997.336946,0.246809,1427.441538,20028.499110,2091.794087,398.934778,116444.762265,2950.920952,0.000000
70.700000,23.566667,17.997646,0.338171,66.300503,1326.010056,999.214322,0.246450,1427.447616,20029.643836,2095.851439,399.685729,116451.417651,2955.001792,0.000000
70.800000,23.600000,18.031464,0.338193,66.393543,1327.870865,1001.091822,0.246092,1427.453035,20030.777727,2099.908363,400.436729,116458.010038,2959.081467,0.000000
70.900000,23.633333,18.065283,0.338215,66.486583,1329.731668,1002.969443,0.245735,1427.457799,20031.900850,2103.964858,401.187777,116464.539826,2963.159981,0.000000
71.000000,23.666667,18.099104,0.338237,66.579623,1331.592465,1004.847185,0.245379,1427.461914,20033.013275,2108.020923,401.938874,116471.007415,2967.237339,0.000000
71.100000,23.700000,18.132928,0.338258,66.672663,1333.453258,1006.725047,0.245024,1427.465384,20034.115071,2112.076555,402.690019,116477.413202,2971.313544,0.000000
71.200000,23.733333,18.166754,0.338279,66.765702,1335.314045,1008.603028,0.244670,1427.468215,20035.206304,2116.131754,403.441211,116483.757582,2975.388601,0.000000
71.300000,23.766667,18.200582,0.338300,66.858741,1337.174827,1010.481125,0.244316,1427.470411,20036.287043,2120.186519,404.192450,116490.040949,2979.462514,0.000000
71.400000,23.800000,18.234412,0.338321,66.951780,1339.035603,1012.359340,0.243964,1427.471976,20037.357355,2124.240846,404.943736,116496.263692,2983.535287,0.000000
71.500000,23.833333,18.268244,0.338341,67.044819,1340.896375,1014.237669,0.243612,1427.472917,20038.417306,2128.294736,405.695068,116502.426200,2987.606925,0.000000
71.600000,23.866667,18.302078,0.338362,67.137857,1342.757141,1016.116112,0.243261,1427.473237,20039.466964,2132.348187,406.446445,116508.528860,2991.677431,0.000000
71.700000,23.900000,18.335914,0.338382,67.230895,1344.617903,1017.994669,0.242912,1427.472942,20040.506394,2136.401198,407.197867,116514.572056,2995.746810,0.000000
71.800000,23.933333,18.369752,0.338402,67.323933,1346.478659,1019.873337,0.242563,1427.472036,20041.535661,2140.453767,407.949335,116520.556170,2999.815066,0.000000
71.900000,23.966667,18.403593,0.338422,67.416971,1348.339410,1021.752116,0.242214,1427.470524,20042.554832,2144.505893,408.700846,116526.481581,3003.882203,0.000000
72.000000,24.000000,18.437435,0.338441,67.510008,1350.200157,1023.631004,0.241867,1427.468411,20043.563971,2148.557575,409.452402,116532.348668,3007.948225,0.000000
72.100000,24.033333,18.471279,0.338461,67.603045,1352.060898,1025.510001,0.241521,1427.465701,20044.563143,2152.608812,410.204001,116538.157806,3012.013137,0.000000
72.200000,24.066667,18.505125,0.338480,67.696082,1353.921635,1027.389106,0.241175,1427.462399,20045.552412,2156.659602,410.955642,116543.909369,3016.076942,0.000000
72.300000,24.100000,18.538973,0.338499,67.789118,1355.782366,1029.268317,0.240831,1427.458509,20046.531841,2160.709944,411.707327,116549.603728,3020.139645,0.000000
72.400000,24.133333,18.572823,0.338517,67.882155,1357.643093,1031.147633,0.240487,1427.454036,20047.501496,2164.759837,412.459053,116555.241253,3024.201249,0.000000
72.500000,24.166667,18.606675,0.338536,67.975191,1359.503815,1033.027054,0.240144,1427.448985,20048.461438,2168.809281,413.210822,116560.822311,3028.261760,0.000000
72.600000,24.200000,18.640528,0.338554,68.068227,1361.364532,1034.906578,0.239802,1427.443360,20049.411730,2172.858273,413.962631,116566.347268,3032.321181,0.000000
72.700000,24.233333,18.674384,0.338573,68.161262,1363.225245,1036.786205,0.239461,1427.437166,20050.352436,2176.906813,414.714482,116571.816486,3036.379515,0.000000
72.800000,24.266667,18.708241,0.338591,68.254298,1365.085953,1038.665932,0.239120,1427.430407,20051.283616,2180.954901,415.466373,116577.230327,3040.436769,0.000000
72.900000,24.300000,18.742100,0.338609,68.347333,1366.946656,1040.545760,0.238781,1427.423087,20052.205334,2185.002534,416.218304,116582.589150,3044.492944,0.000000
73.000000,24.333333,18.775961,0.338626,68.440368,1368.807355,1042.425687,0.238442,1427.415212,20053.117650,2189.049711,416.970275,116587.893313,3048.548046,0.000000
73.100000,24.366667,18.809823,0.338644,68.533402,1370.668048,1044.305712,0.238105,1427.406785,20054.020625,2193.096433,417.722285,116593.143170,3052.602079,0.000000
73.200000,24.400000,18.843688,0.338661,68.626437,1372.528738,1046.185834,0.237768,1427.397810,20054.914321,2197.142698,418.474334,116598.339075,3056.655046,0.000000
73.300000,24.433333,18.877554,0.338678,68.719471,1374.389423,1048.066052,0.237432,1427.388292,20055.798797,2201.188504,419.226421,116603.481380,3060.706952,0.000000
73.400000,24.466667,18.911422,0.338695,68.812505,1376.250103,1049.946366,0.237096,1427.378236,20056.674114,2205.233852,419.978546,116608.570432,3064.757801,0.000000
73.500000,24.500000,18.945291,0.338712,68.905539,1378.110779,1051.826773,0.236762,1427.367645,20057.540332,2209.278740,420.730709,116613.606581,3068.807597,0.000000
73.600000,24.533333,18.979162,0.338729,68.998573,1379.971451,1053.707274,0.236428,1427.356525,20058.397509,2213.323168,421.482910,116618.590170,3072.856344,0.000000
73.700000,24.566667,19.013035,0.338745,69.091606,1381.832118,1055.587867,0.236095,1427.344878,20059.245706,2217.367134,422.235147,116623.521544,3076.904046,0.000000
73.800000,24.600000,19.046910,0.338761,69.184639,1383.692780,1057.468552,0.235763,1427.332710,20060.084980,2221.410637,422.987421,116628.401044,3080.950706,0.000000
73.900000,24.633333,19.080786,0.338777,69.277672,1385.553439,1059.349327,0.235432,1427.320024,20060.915390,2225.453678,423.739731,116633.229010,3084.996330,0.000000
74.000000,24.666667,19.114664,0.338793,69.370705,1387.414093,1061.230191,0.235102,1427.306825,20061.736994,2229.496255,424.492076,116638.005779,3089.040922,0.000000
74.100000,24.700000,19.148543,0.338809,69.463737,1389.274743,1063.111143,0.234773,1427.293116,20062.549850,2233.538367,425.244457,116642.731687,3093.084484,0.000000
74.200000,24.733333,19.182424,0.338825,69.556769,1391.135388,1064.992183,0.234444,1427.278903,20063.354016,2237.580014,425.996873,116647.407068,3097.127021,0.000000
74.300000,24.766667,19.216306,0.338840,69.649801,1392.996029,1066.873309,0.234116,1427.264188,20064.149548,2241.621196,426.749324,116652.032255,3101.168538,0.000000
74.400000,24.800000,19.250190,0.338855,69.742833,1394.856667,1068.754521,0.233789,1427.248976,20064.936503,2245.661910,427.501809,116656.607576,3105.209038,0.000000
74.500000,24.833333,19.284076,0.338870,69.835865,1396.717300,1070.635818,0.233463,1427.233272,20065.714938,2249.702157,428.254327,116661.133362,3109.248525,0.000000
74.600000,24.866667,19.317963,0.338885,69.928896,1398.577928,1072.517199,0.233137,1427.217078,20066.484909,2253.741937,429.006879,116665.609937,3113.287004,0.000000
74.700000,24.900000,19.351852,0.338900,70.021928,1400.438553,1074.398662,0.232813,1427.200399,20067.246472,2257.781247,429.759465,116670.037627,3117.324477,0.000000
74.800000,24.933333,19.385742,0.338915,70.114959,1402.299174,1076.280207,0.232489,1427.183240,20067.999682,2261.820089,430.512083,116674.416754,3121.360950,0.000000
74.900000,24.966667,19.419633,0.338929,70.207990,1404.159790,1078.161833,0.232166,1427.165603,20068.744594,2265.858461,431.264733,116678.747640,3125.396426,0.000000
75.000000,25.000000,19.453526,0.338943,70.301020,1406.020403,1080.043540,0.231844,1427.147493,20069.481264,2269.896363,432.017416,116683.030604,3129.430909,0.000000
75.100000,25.033333,19.487420,0.338958,70.394051,1407.881012,1081.925326,0.231522,1427.128914,20070.209746,2273.933794,432.770130,116687.265963,3133.464403,0.000000
75.200000,25.066667,19.521316,0.338972,70.487081,1409.741617,1083.807190,0.231202,1427.109869,20070.930093,2277.970753,433.522876,116691.454032,3137.496912,0.000000
75.300000,25.100000,19.555213,0.338985,70.580111,1411.602217,1085.689131,0.230882,1427.090363,20071.642362,2282.007241,434.275652,116695.595125,3141.528440,0.000000
75.400000,25.133333,19.589112,0.338999,70.673141,1413.462814,1087.571149,0.230563,1427.070399,20072.346604,2286.043257,435.028460,116699.689555,3145.558991,0.000000
75.500000,25.166667,19.623012,0.339012,70.766170,1415.323407,1089.453243,0.230244,1427.049981,20073.042873,2290.078800,435.781297,116703.737632,3149.588569,0.000000
